flare_id,log,flash_index,dark_s
FLR-06034,RIDGE,4,0.2243667
FLR-06034,RIDGE,5,
FLR-06035,RIDGE,1,0.2457
FLR-06035,RIDGE,2,0.2584
FLR-06035,RIDGE,3,0.2546
FLR-06035,RIDGE,4,0.2641
FLR-06035,RIDGE,5,
FLR-06036,LAMP,1,0.4469699
FLR-06036,LAMP,2,0.43885
FLR-06036,LAMP,3,0.1850796
FLR-06036,LAMP,4,0.1916164
FLR-06036,LAMP,5,
FLR-06037,LAMP,1,0.3705645
FLR-06037,LAMP,2,0.3470879
FLR-06037,LAMP,3,0.3565997
FLR-06037,LAMP,4,
FLR-06038,RIDGE,1,0.2913
FLR-06038,RIDGE,2,0.2943
FLR-06038,RIDGE,3,0.2903
FLR-06038,RIDGE,4,0.2979
FLR-06038,RIDGE,5,
FLR-06039,LAMP,1,0.0408333
FLR-06039,LAMP,2,0.0425167
FLR-06039,LAMP,3,0.0473666
FLR-06039,LAMP,4,0.0522584
FLR-06039,LAMP,5,0.0496916
FLR-06039,LAMP,6,0.053025
FLR-06039,LAMP,7,0.0725917
FLR-06039,LAMP,8,
FLR-06040,LAMP,1,0.0549583
FLR-06040,LAMP,2,0.0840917
FLR-06040,LAMP,3,0.0917666
FLR-06040,LAMP,4,0.09415
FLR-06040,LAMP,5,0.0928917
FLR-06040,LAMP,6,0.095275
FLR-06040,LAMP,7,0.089125
FLR-06040,LAMP,8,0.0887667
FLR-06040,LAMP,9,0.085925
FLR-06040,LAMP,10,0.0847083
FLR-06040,LAMP,11,0.085725
FLR-06040,LAMP,12,0.0859917
FLR-06040,LAMP,13,0.0869583
FLR-06040,LAMP,14,0.0898833
FLR-06040,LAMP,15,0.0915417
FLR-06040,LAMP,16,0.0929917
FLR-06040,LAMP,17,0.0900416
FLR-06040,LAMP,18,0.0926917
FLR-06040,LAMP,19,0.0943333
FLR-06040,LAMP,20,0.0930334
FLR-06040,LAMP,21,0.0906166
FLR-06040,LAMP,22,0.09225
FLR-06040,LAMP,23,0.1042167
FLR-06040,LAMP,24,0.1307333
FLR-06040,LAMP,25,
FLR-06041,LAMP,1,0.4361
FLR-06041,LAMP,2,0.4235
FLR-06041,LAMP,3,0.206925
FLR-06041,LAMP,4,0.200825
FLR-06041,LAMP,5,
FLR-06042,RIDGE,1,0.2076
FLR-06042,RIDGE,2,0.1814
FLR-06042,RIDGE,3,0.1812
FLR-06042,RIDGE,4,0.1821
FLR-06042,RIDGE,5,0.1764
FLR-06042,RIDGE,6,0.1773
FLR-06042,RIDGE,7,0.1793
FLR-06042,RIDGE,8,
FLR-06043,RIDGE,1,0.1203
FLR-06043,RIDGE,2,0.1
FLR-06043,RIDGE,3,0.0845
FLR-06043,RIDGE,4,0.1048
FLR-06043,RIDGE,5,
FLR-06044,LAMP,1,0.4603062
FLR-06044,LAMP,2,0.4301326
FLR-06044,LAMP,3,0.189007
FLR-06044,LAMP,4,0.2003487
FLR-06044,LAMP,5,
FLR-06045,RIDGE,1,0.220571
FLR-06045,RIDGE,2,0.239104
FLR-06045,RIDGE,3,0.1622416
FLR-06045,RIDGE,4,0.1220917
FLR-06045,RIDGE,5,
FLR-06046,LAMP,1,0.289142
FLR-06046,LAMP,2,0.2531409
FLR-06046,LAMP,3,0.1628299
FLR-06046,LAMP,4,0.1307916
FLR-06046,LAMP,5,
FLR-06047,RIDGE,1,0.4347083
FLR-06047,RIDGE,2,0.4296667
FLR-06047,RIDGE,3,0.1728
FLR-06047,RIDGE,4,0.1572083
FLR-06047,RIDGE,5,0.17205
FLR-06047,RIDGE,6,0.2370083
FLR-06047,RIDGE,7,
FLR-06048,RIDGE,1,0.313448
FLR-06048,RIDGE,2,0.315344
FLR-06048,RIDGE,3,0.197312
FLR-06048,RIDGE,4,0.167816
FLR-06048,RIDGE,5,
FLR-06049,RIDGE,1,0.117
FLR-06049,RIDGE,2,0.096
FLR-06049,RIDGE,3,0.072
FLR-06049,RIDGE,4,0.07
FLR-06049,RIDGE,5,
FLR-06050,RIDGE,1,0.3049
FLR-06050,RIDGE,2,0.2806
FLR-06050,RIDGE,3,0.2923
FLR-06050,RIDGE,4,0.3206
FLR-06050,RIDGE,5,
FLR-06051,RIDGE,1,0.131
FLR-06051,RIDGE,2,0.1366
FLR-06051,RIDGE,3,0.1229
FLR-06051,RIDGE,4,0.1426
FLR-06051,RIDGE,5,
FLR-06052,LAMP,1,0.116425
FLR-06052,LAMP,2,0.1343666
FLR-06052,LAMP,3,0.1127
FLR-06052,LAMP,4,0.1165334
FLR-06052,LAMP,5,
FLR-06053,RIDGE,1,0.113
FLR-06053,RIDGE,2,0.133
FLR-06053,RIDGE,3,0.121
FLR-06053,RIDGE,4,0.135
FLR-06053,RIDGE,5,
FLR-06054,LAMP,1,0.3114834
FLR-06054,LAMP,2,0.3192333
FLR-06054,LAMP,3,0.320275
FLR-06054,LAMP,4,
FLR-06055,LAMP,1,0.0428
FLR-06055,LAMP,2,0.05855
FLR-06055,LAMP,3,0.0516417
FLR-06055,LAMP,4,0.051825
FLR-06055,LAMP,5,0.0453666
FLR-06055,LAMP,6,0.0493667
FLR-06055,LAMP,7,0.0527167
FLR-06055,LAMP,8,0.0746583
FLR-06055,LAMP,9,
FLR-06056,RIDGE,1,0.2675
FLR-06056,RIDGE,2,0.2492
FLR-06056,RIDGE,3,0.2604
FLR-06056,RIDGE,4,0.3064
FLR-06056,RIDGE,5,
FLR-06057,RIDGE,1,0.0452917
FLR-06057,RIDGE,2,0.0457166
FLR-06057,RIDGE,3,0.0536167
FLR-06057,RIDGE,4,0.05245
FLR-06057,RIDGE,5,0.0510166
FLR-06057,RIDGE,6,0.047075
FLR-06057,RIDGE,7,0.0503167
FLR-06057,RIDGE,8,
FLR-06058,LAMP,1,0.1369975
FLR-06058,LAMP,2,0.0472271
FLR-06058,LAMP,3,0.0409491
FLR-06058,LAMP,4,0.0402715
FLR-06058,LAMP,5,0.0432269
FLR-06058,LAMP,6,0.0408881
FLR-06058,LAMP,7,0.0413327
FLR-06058,LAMP,8,0.0432686
FLR-06058,LAMP,9,0.0449827
FLR-06058,LAMP,10,0.0447879
FLR-06058,LAMP,11,0.0440354
FLR-06058,LAMP,12,0.0468048
FLR-06058,LAMP,13,0.0460573
FLR-06058,LAMP,14,0.0478465
FLR-06058,LAMP,15,0.0527073
FLR-06058,LAMP,16,0.0634796
FLR-06058,LAMP,17,0.0728596
FLR-06058,LAMP,18,0.0827485
FLR-06058,LAMP,19,0.2054713
FLR-06058,LAMP,20,0.1592473
FLR-06058,LAMP,21,
FLR-06059,RIDGE,1,0.2285824
FLR-06059,RIDGE,2,0.2423392
FLR-06059,RIDGE,3,0.1567403
FLR-06059,RIDGE,4,0.1850166
FLR-06059,RIDGE,5,
FLR-06060,RIDGE,1,0.445475
FLR-06060,RIDGE,2,0.43095
FLR-06060,RIDGE,3,0.1939833
FLR-06060,RIDGE,4,0.2042167
FLR-06060,RIDGE,5,
FLR-06061,RIDGE,1,0.2302701
FLR-06061,RIDGE,2,0.2350916
FLR-06061,RIDGE,3,0.1497584
FLR-06061,RIDGE,4,0.1744583
FLR-06061,RIDGE,5,
FLR-06062,RIDGE,1,0.3688
FLR-06062,RIDGE,2,0.348
FLR-06062,RIDGE,3,0.1709
FLR-06062,RIDGE,4,0.1663
FLR-06062,RIDGE,5,
FLR-06063,RIDGE,1,0.455
FLR-06063,RIDGE,2,0.4320417
FLR-06063,RIDGE,3,0.1826833
FLR-06063,RIDGE,4,0.1658554
FLR-06063,RIDGE,5,
FLR-06064,RIDGE,1,0.061
FLR-06064,RIDGE,2,0.062
FLR-06064,RIDGE,3,0.061
FLR-06064,RIDGE,4,0.052
FLR-06064,RIDGE,5,0.051
FLR-06064,RIDGE,6,0.056
FLR-06064,RIDGE,7,
FLR-06065,RIDGE,1,0.4350417
FLR-06065,RIDGE,2,0.4169083
FLR-06065,RIDGE,3,0.2035917
FLR-06065,RIDGE,4,0.2062917
FLR-06065,RIDGE,5,
FLR-06066,LAMP,1,0.3944965
FLR-06066,LAMP,2,0.3657511
FLR-06066,LAMP,3,0.1603258
FLR-06066,LAMP,4,0.1266425
FLR-06066,LAMP,5,
FLR-06067,RIDGE,1,0.097
FLR-06067,RIDGE,2,0.09
FLR-06067,RIDGE,3,0.075
FLR-06067,RIDGE,4,0.087
FLR-06067,RIDGE,5,
FLR-06068,RIDGE,1,0.0476166
FLR-06068,RIDGE,2,0.0613834
FLR-06068,RIDGE,3,0.0509916
FLR-06068,RIDGE,4,0.047025
FLR-06068,RIDGE,5,0.041775
FLR-06068,RIDGE,6,6.20E-06
FLR-06068,RIDGE,7,0.0418688
FLR-06068,RIDGE,8,0.0468167
FLR-06068,RIDGE,9,0.0490917
FLR-06068,RIDGE,10,
FLR-06069,LAMP,1,0.39495
FLR-06069,LAMP,2,0.385575
FLR-06069,LAMP,3,0.1967584
FLR-06069,LAMP,4,0.192975
FLR-06069,LAMP,5,
FLR-06070,RIDGE,1,0.1452083
FLR-06070,RIDGE,2,0.1508833
FLR-06070,RIDGE,3,0.1235167
FLR-06070,RIDGE,4,0.1536167
FLR-06070,RIDGE,5,
FLR-06071,RIDGE,1,0.051
FLR-06071,RIDGE,2,0.075
FLR-06071,RIDGE,3,0.048
FLR-06071,RIDGE,4,0.053
FLR-06071,RIDGE,5,0.049
FLR-06071,RIDGE,6,0.048
FLR-06071,RIDGE,7,0.052
FLR-06071,RIDGE,8,
FLR-06072,RIDGE,1,0.086
FLR-06072,RIDGE,2,0.085
FLR-06072,RIDGE,3,0.078
FLR-06072,RIDGE,4,0.066
FLR-06072,RIDGE,5,
FLR-06073,RIDGE,1,0.427
FLR-06073,RIDGE,2,0.4175
FLR-06073,RIDGE,3,0.2087
FLR-06073,RIDGE,4,0.1843
FLR-06073,RIDGE,5,
FLR-06074,RIDGE,1,0.096
FLR-06074,RIDGE,2,0.103
FLR-06074,RIDGE,3,0.072
FLR-06074,RIDGE,4,0.06
FLR-06074,RIDGE,5,
FLR-06075,RIDGE,1,0.4484167
FLR-06075,RIDGE,2,0.4223416
FLR-06075,RIDGE,3,0.2056834
FLR-06075,RIDGE,4,0.2092166
FLR-06075,RIDGE,5,
FLR-06076,RIDGE,1,0.4341417
FLR-06076,RIDGE,2,0.417
FLR-06076,RIDGE,3,0.1893083
FLR-06076,RIDGE,4,0.2022917
FLR-06076,RIDGE,5,
FLR-06077,RIDGE,1,0.1611
FLR-06077,RIDGE,2,0.147
FLR-06077,RIDGE,3,0.1402
FLR-06077,RIDGE,4,0.1926
FLR-06077,RIDGE,5,
FLR-06078,RIDGE,1,0.172
FLR-06078,RIDGE,2,0.138
FLR-06078,RIDGE,3,0.107
FLR-06078,RIDGE,4,0.087
FLR-06078,RIDGE,5,0.106
FLR-06078,RIDGE,6,
FLR-06079,RIDGE,1,0.3713
FLR-06079,RIDGE,2,0.3558
FLR-06079,RIDGE,3,0.342
FLR-06079,RIDGE,4,0.3542
FLR-06079,RIDGE,5,
FLR-06080,LAMP,1,0.2304168
FLR-06080,LAMP,2,0.2416802
FLR-06080,LAMP,3,0.1775354
FLR-06080,LAMP,4,0.1351979
FLR-06080,LAMP,5,
FLR-06081,RIDGE,1,0.4103
FLR-06081,RIDGE,2,0.3797
FLR-06081,RIDGE,3,0.2058
FLR-06081,RIDGE,4,0.1605
FLR-06081,RIDGE,5,
FLR-06082,RIDGE,1,0.268
FLR-06082,RIDGE,2,0.301
FLR-06082,RIDGE,3,0.176
FLR-06082,RIDGE,4,0.158
FLR-06082,RIDGE,5,
FLR-06083,RIDGE,1,0.114
FLR-06083,RIDGE,2,0.11
FLR-06083,RIDGE,3,0.068
FLR-06083,RIDGE,4,0.078
FLR-06083,RIDGE,5,
FLR-06084,LAMP,1,0.462143
FLR-06084,LAMP,2,0.4315966
FLR-06084,LAMP,3,0.2085137
FLR-06084,LAMP,4,0.1979327
FLR-06084,LAMP,5,
FLR-06085,LAMP,1,0.4076941
FLR-06085,LAMP,2,0.366973
FLR-06085,LAMP,3,0.143823
FLR-06085,LAMP,4,0.1473849
FLR-06085,LAMP,5,
FLR-06086,RIDGE,1,0.071
FLR-06086,RIDGE,2,0.098
FLR-06086,RIDGE,3,0.071
FLR-06086,RIDGE,4,0.058
FLR-06086,RIDGE,5,
FLR-06087,RIDGE,1,0.4288271
FLR-06087,RIDGE,2,0.4358435
FLR-06087,RIDGE,3,0.2332148
FLR-06087,RIDGE,4,0.2059294
FLR-06087,RIDGE,5,
FLR-06088,RIDGE,1,0.4102084
FLR-06088,RIDGE,2,0.4149166
FLR-06088,RIDGE,3,0.2241834
FLR-06088,RIDGE,4,0.1899416
FLR-06088,RIDGE,5,
FLR-06089,RIDGE,1,0.4470419
FLR-06089,RIDGE,2,0.4244026
FLR-06089,RIDGE,3,0.1879584
FLR-06089,RIDGE,4,0.1998583
FLR-06089,RIDGE,5,
FLR-06090,RIDGE,1,0.0822167
FLR-06090,RIDGE,2,0.0871833
FLR-06090,RIDGE,3,0.063325
FLR-06090,RIDGE,4,0.0554917
FLR-06090,RIDGE,5,
FLR-06091,RIDGE,1,0.4969218
FLR-06091,RIDGE,2,0.3583333
FLR-06091,RIDGE,3,0.0880028
FLR-06091,RIDGE,4,0.1217997
FLR-06091,RIDGE,5,0.1453526
FLR-06091,RIDGE,6,0.2325061
FLR-06091,RIDGE,7,
FLR-06092,RIDGE,1,0.2624
FLR-06092,RIDGE,2,0.2555
FLR-06092,RIDGE,3,0.2682
FLR-06092,RIDGE,4,0.257
FLR-06092,RIDGE,5,
FLR-06093,LAMP,1,0.4767666
FLR-06093,LAMP,2,0.4496834
FLR-06093,LAMP,3,0.2319166
FLR-06093,LAMP,4,0.2199
FLR-06093,LAMP,5,
FLR-06094,LAMP,1,0.3697916
FLR-06094,LAMP,2,0.333975
FLR-06094,LAMP,3,0.1823417
FLR-06094,LAMP,4,0.1410083
FLR-06094,LAMP,5,
FLR-06095,RIDGE,1,0.2262811
FLR-06095,RIDGE,2,0.2312275
FLR-06095,RIDGE,3,0.1516926
FLR-06095,RIDGE,4,0.1332453
FLR-06095,RIDGE,5,
FLR-06096,LAMP,1,0.2440299
FLR-06096,LAMP,2,0.2660929
FLR-06096,LAMP,3,0.1549698
FLR-06096,LAMP,4,0.1339197
FLR-06096,LAMP,5,
FLR-06097,RIDGE,1,0.0948203
FLR-06097,RIDGE,2,0.1065374
FLR-06097,RIDGE,3,0.0856808
FLR-06097,RIDGE,4,0.0671135
FLR-06097,RIDGE,5,
FLR-06098,LAMP,1,0.3508667
FLR-06098,LAMP,2,0.3230333
FLR-06098,LAMP,3,0.1622584
FLR-06098,LAMP,4,0.15085
FLR-06098,LAMP,5,
FLR-06099,LAMP,1,0.0672667
FLR-06099,LAMP,2,0.095
FLR-06099,LAMP,3,0.1071083
FLR-06099,LAMP,4,0.0877584
FLR-06099,LAMP,5,0.07425
FLR-06099,LAMP,6,0.0774083
FLR-06099,LAMP,7,0.0869333
FLR-06099,LAMP,8,0.1159917
FLR-06099,LAMP,9,
FLR-06100,RIDGE,1,0.4346
FLR-06100,RIDGE,2,0.441
FLR-06100,RIDGE,3,0.1911
FLR-06100,RIDGE,4,0.194
FLR-06100,RIDGE,5,
FLR-06101,RIDGE,1,0.115
FLR-06101,RIDGE,2,0.081
FLR-06101,RIDGE,3,0.069
FLR-06101,RIDGE,4,0.07
FLR-06101,RIDGE,5,
FLR-06102,RIDGE,1,0.0303
FLR-06102,RIDGE,2,0.0755
FLR-06102,RIDGE,3,0.0531
FLR-06102,RIDGE,4,0.0622
FLR-06102,RIDGE,5,0.0663
FLR-06102,RIDGE,6,
FLR-06103,LAMP,1,0.0523667
FLR-06103,LAMP,2,0.061475
FLR-06103,LAMP,3,0.0555083
FLR-06103,LAMP,4,0.052175
FLR-06103,LAMP,5,0.042
FLR-06103,LAMP,6,0.05935
FLR-06103,LAMP,7,
FLR-06104,LAMP,1,0.085275
FLR-06104,LAMP,2,0.0880417
FLR-06104,LAMP,3,0.0633
FLR-06104,LAMP,4,0.0680833
FLR-06104,LAMP,5,
FLR-06105,RIDGE,1,0.382
FLR-06105,RIDGE,2,0.371
FLR-06105,RIDGE,3,0.191
FLR-06105,RIDGE,4,0.18
FLR-06105,RIDGE,5,
FLR-06106,RIDGE,1,0.3322
FLR-06106,RIDGE,2,0.3259
FLR-06106,RIDGE,3,0.1584
FLR-06106,RIDGE,4,0.1498
FLR-06106,RIDGE,5,
FLR-06107,RIDGE,1,0.3535
FLR-06107,RIDGE,2,0.3523
FLR-06107,RIDGE,3,0.3549
FLR-06107,RIDGE,4,0.3464
FLR-06107,RIDGE,5,
FLR-06108,LAMP,1,0.0883224
FLR-06108,LAMP,2,0.0862754
FLR-06108,LAMP,3,0.075935
FLR-06108,LAMP,4,0.0704441
FLR-06108,LAMP,5,0.0802412
FLR-06108,LAMP,6,
FLR-06109,RIDGE,1,0.3306
FLR-06109,RIDGE,2,0.3405
FLR-06109,RIDGE,3,0.333
FLR-06109,RIDGE,4,0.3389
FLR-06109,RIDGE,5,
FLR-06110,RIDGE,1,0.0409083
FLR-06110,RIDGE,2,0.09315
FLR-06110,RIDGE,3,0.0921167
FLR-06110,RIDGE,4,0.10135
FLR-06110,RIDGE,5,0.0802
FLR-06110,RIDGE,6,0.0723083
FLR-06110,RIDGE,7,0.0781167
FLR-06110,RIDGE,8,0.1456
FLR-06110,RIDGE,9,
FLR-06111,LAMP,1,0.249425
FLR-06111,LAMP,2,0.2481667
FLR-06111,LAMP,3,0.153275
FLR-06111,LAMP,4,0.1479167
FLR-06111,LAMP,5,
FLR-06112,LAMP,1,0.4461584
FLR-06112,LAMP,2,0.42145
FLR-06112,LAMP,3,0.1993666
FLR-06112,LAMP,4,0.2173834
FLR-06112,LAMP,5,
FLR-06113,RIDGE,1,0.3928084
FLR-06113,RIDGE,2,0.3385083
FLR-06113,RIDGE,3,0.1856
FLR-06113,RIDGE,4,0.1473584
FLR-06113,RIDGE,5,
FLR-06114,LAMP,1,0.4532333
FLR-06114,LAMP,2,0.4105721
FLR-06114,LAMP,3,0.3654787
FLR-06114,LAMP,4,
FLR-06115,LAMP,1,0.4606565
FLR-06115,LAMP,2,0.4187771
FLR-06115,LAMP,3,0.2019818
FLR-06115,LAMP,4,0.2038503
FLR-06115,LAMP,5,
FLR-06116,LAMP,1,0.0932167
FLR-06116,LAMP,2,0.0927416
FLR-06116,LAMP,3,0.073625
FLR-06116,LAMP,4,0.069175
FLR-06116,LAMP,5,
FLR-06117,RIDGE,1,0.327
FLR-06117,RIDGE,2,0.304
FLR-06117,RIDGE,3,0.22
FLR-06117,RIDGE,4,0.171
FLR-06117,RIDGE,5,
FLR-06118,RIDGE,1,0.376926
FLR-06118,RIDGE,2,0.3478277
FLR-06118,RIDGE,3,0.1872003
FLR-06118,RIDGE,4,0.1427422
FLR-06118,RIDGE,5,
FLR-06119,RIDGE,1,0.0700763
FLR-06119,RIDGE,2,0.0784951
FLR-06119,RIDGE,3,0.1014211
FLR-06119,RIDGE,4,
FLR-06120,RIDGE,1,0.5246968
FLR-06120,RIDGE,2,0.5894388
FLR-06120,RIDGE,3,0.5507467
FLR-06120,RIDGE,4,
FLR-06121,RIDGE,1,0.0985355
FLR-06121,RIDGE,2,0.0766988
FLR-06121,RIDGE,3,0.0754806
FLR-06121,RIDGE,4,0.0697722
FLR-06121,RIDGE,5,
FLR-06122,RIDGE,1,0.199
FLR-06122,RIDGE,2,0.1763
FLR-06122,RIDGE,3,0.1358
FLR-06122,RIDGE,4,
FLR-06123,LAMP,1,0.3079114
FLR-06123,LAMP,2,0.3103789
FLR-06123,LAMP,3,0.3028583
FLR-06123,LAMP,4,
FLR-06124,RIDGE,1,0.3226
FLR-06124,RIDGE,2,0.3121
FLR-06124,RIDGE,3,0.317
FLR-06124,RIDGE,4,0.3042
FLR-06124,RIDGE,5,0.3084
FLR-06124,RIDGE,6,0.3084
FLR-06124,RIDGE,7,
FLR-06125,LAMP,1,0.1674395
FLR-06125,LAMP,2,0.1418477
FLR-06125,LAMP,3,0.1200765
FLR-06125,LAMP,4,0.1344251
FLR-06125,LAMP,5,
FLR-06126,RIDGE,1,0.276
FLR-06126,RIDGE,2,0.367
FLR-06126,RIDGE,3,0.202
FLR-06126,RIDGE,4,0.165
FLR-06126,RIDGE,5,
FLR-06127,RIDGE,1,0.092
FLR-06127,RIDGE,2,0.1157
FLR-06127,RIDGE,3,0.0799
FLR-06127,RIDGE,4,0.0653
FLR-06127,RIDGE,5,
FLR-06128,RIDGE,1,0.093
FLR-06128,RIDGE,2,0.1
FLR-06128,RIDGE,3,0.07
FLR-06128,RIDGE,4,0.067
FLR-06128,RIDGE,5,
FLR-06129,RIDGE,1,0.362
FLR-06129,RIDGE,2,0.368
FLR-06129,RIDGE,3,0.177
FLR-06129,RIDGE,4,0.186
FLR-06129,RIDGE,5,
FLR-06130,LAMP,1,0.4832729
FLR-06130,LAMP,2,0.4085734
FLR-06130,LAMP,3,0.1386285
FLR-06130,LAMP,4,0.1454306
FLR-06130,LAMP,5,0.1636385
FLR-06130,LAMP,6,0.2326727
FLR-06130,LAMP,7,
FLR-06131,LAMP,1,0.312525
FLR-06131,LAMP,2,0.3094667
FLR-06131,LAMP,3,0.3055167
FLR-06131,LAMP,4,
FLR-06132,RIDGE,1,0.1280167
FLR-06132,RIDGE,2,0.1285333
FLR-06132,RIDGE,3,0.11605
FLR-06132,RIDGE,4,0.128925
FLR-06132,RIDGE,5,
FLR-06133,RIDGE,1,0.5000833
FLR-06133,RIDGE,2,0.4751083
FLR-06133,RIDGE,3,0.2236417
FLR-06133,RIDGE,4,0.2518333
FLR-06133,RIDGE,5,
FLR-06134,LAMP,1,0.459939
FLR-06134,LAMP,2,0.432535
FLR-06134,LAMP,3,0.1732819
FLR-06134,LAMP,4,0.2025659
FLR-06134,LAMP,5,
FLR-06135,LAMP,1,0.2649244
FLR-06135,LAMP,2,0.2475983
FLR-06135,LAMP,3,0.154051
FLR-06135,LAMP,4,0.1635338
FLR-06135,LAMP,5,
FLR-06136,LAMP,1,0.438375
FLR-06136,LAMP,2,0.4663992
FLR-06136,LAMP,3,0.1815213
FLR-06136,LAMP,4,0.2126766
FLR-06136,LAMP,5,
FLR-06137,RIDGE,1,0.1122
FLR-06137,RIDGE,2,0.1249
FLR-06137,RIDGE,3,0.1223
FLR-06137,RIDGE,4,0.1256
FLR-06137,RIDGE,5,
FLR-06138,RIDGE,1,0.4599421
FLR-06138,RIDGE,2,0.4113278
FLR-06138,RIDGE,3,0.3614705
FLR-06138,RIDGE,4,
FLR-06139,LAMP,1,0.0896083
FLR-06139,LAMP,2,0.0906084
FLR-06139,LAMP,3,0.0669
FLR-06139,LAMP,4,0.0700583
FLR-06139,LAMP,5,
FLR-06140,RIDGE,1,0.4975
FLR-06140,RIDGE,2,0.4842
FLR-06140,RIDGE,3,0.2661
FLR-06140,RIDGE,4,0.2473
FLR-06140,RIDGE,5,
FLR-06141,LAMP,1,0.3396833
FLR-06141,LAMP,2,0.4031917
FLR-06141,LAMP,3,0.2489583
FLR-06141,LAMP,4,
FLR-06142,RIDGE,1,0.2875876
FLR-06142,RIDGE,2,0.173008
FLR-06142,RIDGE,3,0.15312
FLR-06142,RIDGE,4,0.14496
FLR-06142,RIDGE,5,0.1454351
FLR-06142,RIDGE,6,0.1551515
FLR-06142,RIDGE,7,0.1549654
FLR-06142,RIDGE,8,0.155752
FLR-06142,RIDGE,9,0.178152
FLR-06142,RIDGE,10,
FLR-06143,RIDGE,1,0.472
FLR-06143,RIDGE,2,0.462
FLR-06143,RIDGE,3,0.237
FLR-06143,RIDGE,4,0.233
FLR-06143,RIDGE,5,
FLR-06144,LAMP,1,0.3954565
FLR-06144,LAMP,2,0.3560717
FLR-06144,LAMP,3,0.1298547
FLR-06144,LAMP,4,0.1443957
FLR-06144,LAMP,5,
FLR-06145,RIDGE,1,0.453
FLR-06145,RIDGE,2,0.449
FLR-06145,RIDGE,3,0.218
FLR-06145,RIDGE,4,0.221
FLR-06145,RIDGE,5,
FLR-06146,RIDGE,1,0.3344
FLR-06146,RIDGE,2,0.3721
FLR-06146,RIDGE,3,0.1737
FLR-06146,RIDGE,4,0.1629
FLR-06146,RIDGE,5,
FLR-06147,LAMP,1,0.0438167
FLR-06147,LAMP,2,0.0349917
FLR-06147,LAMP,3,0.042675
FLR-06147,LAMP,4,0.0426833
FLR-06147,LAMP,5,0.0470917
FLR-06147,LAMP,6,0.0609916
FLR-06147,LAMP,7,0.094475
FLR-06147,LAMP,8,
FLR-06148,LAMP,1,0.398575
FLR-06148,LAMP,2,0.4085583
FLR-06148,LAMP,3,0.3862483
FLR-06148,LAMP,4,
FLR-06149,LAMP,1,0.4238333
FLR-06149,LAMP,2,0.41425
FLR-06149,LAMP,3,0.1988417
FLR-06149,LAMP,4,0.1850417
FLR-06149,LAMP,5,
FLR-06150,RIDGE,1,0.129
FLR-06150,RIDGE,2,0.097
FLR-06150,RIDGE,3,0.081
FLR-06150,RIDGE,4,0.074
FLR-06150,RIDGE,5,
FLR-06151,RIDGE,1,0.022
FLR-06151,RIDGE,2,0.047
FLR-06151,RIDGE,3,0.033
FLR-06151,RIDGE,4,0.035
FLR-06151,RIDGE,5,0.034
FLR-06151,RIDGE,6,0.04
FLR-06151,RIDGE,7,0.03
FLR-06151,RIDGE,8,0.052
FLR-06151,RIDGE,9,0.073
FLR-06151,RIDGE,10,
FLR-06152,RIDGE,1,0.1778
FLR-06152,RIDGE,2,0.1677
FLR-06152,RIDGE,3,0.162
FLR-06152,RIDGE,4,0.1644
FLR-06152,RIDGE,5,0.1658
FLR-06152,RIDGE,6,0.1641
FLR-06152,RIDGE,7,0.1606
FLR-06152,RIDGE,8,0.1572
FLR-06152,RIDGE,9,0.1763
FLR-06152,RIDGE,10,
FLR-06153,RIDGE,1,0.4949667
FLR-06153,RIDGE,2,0.4589083
FLR-06153,RIDGE,3,0.1789167
FLR-06153,RIDGE,4,0.1698833
FLR-06153,RIDGE,5,0.1866583
FLR-06153,RIDGE,6,0.1721519
FLR-06153,RIDGE,7,0.1990997
FLR-06153,RIDGE,8,
FLR-06154,LAMP,1,0.2462583
FLR-06154,LAMP,2,0.2466667
FLR-06154,LAMP,3,0.1473833
FLR-06154,LAMP,4,0.1317333
FLR-06154,LAMP,5,
FLR-06155,LAMP,1,0.4316167
FLR-06155,LAMP,2,0.41155
FLR-06155,LAMP,3,0.2159583
FLR-06155,LAMP,4,0.202175
FLR-06155,LAMP,5,
FLR-06156,RIDGE,1,0.3125
FLR-06156,RIDGE,2,0.3133
FLR-06156,RIDGE,3,0.1828
FLR-06156,RIDGE,4,0.1639
FLR-06156,RIDGE,5,
FLR-06157,RIDGE,1,0.133
FLR-06157,RIDGE,2,0.111
FLR-06157,RIDGE,3,0.079
FLR-06157,RIDGE,4,0.059
FLR-06157,RIDGE,5,
FLR-06158,RIDGE,1,0.3923
FLR-06158,RIDGE,2,0.363
FLR-06158,RIDGE,3,0.1797
FLR-06158,RIDGE,4,0.1851
FLR-06158,RIDGE,5,
FLR-06159,RIDGE,1,0.4867
FLR-06159,RIDGE,2,0.264
FLR-06159,RIDGE,3,0.2068
FLR-06159,RIDGE,4,0.1975
FLR-06159,RIDGE,5,0.1365
FLR-06159,RIDGE,6,0.1143
FLR-06159,RIDGE,7,
FLR-06160,RIDGE,1,0.096
FLR-06160,RIDGE,2,0.109
FLR-06160,RIDGE,3,0.067
FLR-06160,RIDGE,4,0.06
FLR-06160,RIDGE,5,
FLR-06161,LAMP,1,0.2654899
FLR-06161,LAMP,2,0.2541492
FLR-06161,LAMP,3,0.1569639
FLR-06161,LAMP,4,0.1168815
FLR-06161,LAMP,5,
FLR-06162,RIDGE,1,0.4857833
